,siccd,date,roeq,roaq,acc,agr,bm,ep,gma,lev,operprof,currat,saleinv,roic,beta,idiovol,mom12m,mom1m,price,marketcap,mve,retvol,ticker,name,exchange,sicsector,sicindustry,famaindustry,sector,industry,scalemarketcap,scalerevenue
10,2834,2023-02-24,0.15462048268100537,0.01749867327082965,-0.09254280908059104,-0.0527131148100376,0.06521318995277699,0.044735326085607305,0.27735124105125947,0.4592892324493772,1.5145379023883696,0.964,1.0,0.14839504827792835,0.6257757443823458,0.02969631375409539,0.053566460504633095,0.029656713386146727,152.71,270205.1,12.506936579237582,0.01116526530914421,ABBV,ABBVIE INC,NYSE,Manufacturing,Pharmaceutical Preparations,Pharmaceutical Products,Healthcare,Drug Manufacturers - General,6 - Mega,5 - Large
11,5122,2023-02-24,0.7395190701951085,0.007101328147846608,-0.021864172003868896,0.46374538637056384,0.008678062927303826,0.05983159826897586,0.1772498607422959,2.205062476920348,1.1028115781038494,0.938,1.0,0.0590260114981242,0.6241693062231712,0.03119419483253985,0.1590740487320026,-0.008867374648132365,158.57,32072.1,10.375741772302018,0.015694171413930817,ABC,AMERISOURCEBERGEN CORP,NYSE,Wholesale Trade,Wholesale-Drugs Proprietaries & Druggists' Sundries,Wholesale,Healthcare,Medical Distribution,5 - Large,6 - Mega
12,6022,2023-02-24,0.030115091677686036,0.003907340040958363,0.016399124602365606,0.16731462243227746,0.8600886611084827,0.109281628964841,0.051678394617097285,6.057359618059587,0.20519604939465555,,1.0,0.027034617355843765,1.2145431567424956,0.052764725757180594,-0.013811185202006637,0.010885492987230405,48.02,3330.3,8.110817669006712,0.018184887183616688,ABCB,AMERIS BANCORP,NASDAQ,Finance Insurance And Real Estate,State Commercial Banks,Banking,Financial Services,Banks - Regional,4 - Mid,3 - Small
13,2834,2023-02-24,-0.023911109831287216,-0.019255879088564933,-0.07570226975904822,0.1686206789329947,0.4822140311143425,0.06198127914346449,0.368144556712618,0.12028400950614111,0.40422215137857515,8.667,1.0,0.12745693499118999,0.9710926186935002,0.09693480951193173,0.14074914869466526,-0.15323383084577125,8.37,2407.9,7.786510277327188,0.02859772083727637,ABCL,ABCELLERA BIOLOGICS INC,NASDAQ,Manufacturing,Pharmaceutical Preparations,Pharmaceutical Products,Healthcare,Biotechnology,5 - Large,3 - Small
14,5500,2023-02-24,0.08504812479256554,0.026836675917683406,-0.13517332933644519,1.176808203900661,0.47648850516100716,0.11991608610149856,0.5174224083997497,1.3259917176711724,0.8019878520154611,1.207,1.0,0.10602462974887315,1.41072397529412,0.06717759359573922,0.022667027319448252,0.21344688954718571,221.24,4896.7,8.496316787828585,0.032208708016568915,ABG,ASBURY AUTOMOTIVE GROUP INC,NYSE,Retail Trade,Retail-Auto Dealers & Gasoline Stations,Retail,Consumer Cyclical,Auto & Truck Dealerships,4 - Mid,5 - Large
15,7340,2023-02-24,0.029042432898887104,0.010591197152530601,0.0452398520010556,0.09753843379468918,0.5722902564758376,0.07678527550199919,0.23648618186736395,1.0503652465262623,0.23595575441213026,1.154,1.0,0.07207013557292226,1.2662033271591535,0.04847310398442987,0.07767152362101437,0.07966364239876089,48.82,3202.6,8.071718258888378,0.013251163823169971,ABM,ABM INDUSTRIES INC,NYSE,Services,Services-To Dwellings & Other Buildings,Business Services,Industrials,Specialty Business Services,4 - Mid,4 - Mid
16,7340,2023-02-24,0.05751898509350673,0.019821554197749648,-0.0900909376283206,0.16993328360253668,0.06595996980234424,0.022457234322992382,0.5033383000908781,0.12430369848722356,0.9234223245827377,1.863,1.0,0.13516174402250353,1.602818418671703,0.05892352956958085,-0.36982570806100223,0.20541630653990195,122.78,78644.1,11.272687889779395,0.04608407867634428,ABNB,AIRBNB INC,NASDAQ,Services,Services-To Dwellings & Other Buildings,Business Services,Technology,Internet Content & Information,5 - Large,4 - Mid
17,2836,2023-02-24,-0.05185963519095095,-0.05059571613488412,-0.5694794959474242,,1.1939369425816875,-0.5334204626697985,,0.027289775176047682,,38.597,,-0.058748886309025625,0.3041412519001496,0.1705179022700536,0.029824561403508865,-0.10051107325383302,5.24,214.4,5.367843429196647,0.062287111434400924,ABOS,ACUMEN PHARMACEUTICALS INC,NASDAQ,Manufacturing,Biological Products (No Disgnostic Substances),Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,
18,2834,2023-02-24,0.028787203210344444,0.014189365530693259,-0.035850640383417724,-0.010080323421458592,0.19893979894042946,0.03737297455775633,0.32596148731315494,0.20232509073651642,0.3526815456362425,1.629,1.0,0.10173662933786683,0.7104452607651353,0.032053684339159824,-0.02546959842731078,-0.08868746112147874,100.46,174594.1,12.070219130293209,0.010827037926334986,ABT,ABBOTT LABORATORIES,NYSE,Manufacturing,Pharmaceutical Preparations,Pharmaceutical Products,Healthcare,Medical Devices,6 - Mega,5 - Large
19,6211,2023-02-24,-0.018593611587591034,-0.014730159863930394,-0.14271368162803835,0.024512470786559826,1.031483593599409,0.06516571642346917,0.01064071619222763,0.07213435231484265,-0.013648327248375305,,1.0,-0.0005825221396845267,0.9581488904539232,0.051097013794261036,0.0007159334977329124,-0.04213036565977746,36.16,795.6,6.679096546979817,0.024395637266367665,AC,ASSOCIATED CAPITAL GROUP INC,NYSE,Finance Insurance And Real Estate,Security Brokers Dealers & Flotation Companies,Trading,Financial Services,Capital Markets,3 - Small,1 - Nano
20,2834,2023-02-24,-0.06251149827066009,-0.04436114275269842,-0.05827299469144201,-0.10540801619184892,0.13383900369771948,-0.04153781249327256,0.6047691332658673,0.039399432940244256,0.12324225011124242,6.431,1.0,-0.15635804381459648,0.5385853201582261,0.07792174108645564,-0.2734225621414914,0.0052631578947368585,18.92,3063.7,8.02737861483971,0.02070953529822793,ACAD,ACADIA PHARMACEUTICALS INC,NASDAQ,Manufacturing,Pharmaceutical Preparations,Pharmaceutical Products,Healthcare,Biotechnology,4 - Mid,3 - Small
21,7389,2023-02-24,-0.07874955067408762,-0.04279562598477595,-0.05161090891257147,1.7034741645811864,1.9777829219701668,-0.2845457487253414,0.29652793842400793,0.9931391713109109,-0.12223166038971672,3.661,1.0,-0.09800672497986448,2.097705085774915,0.09918033564133083,-0.43157894736842106,0.1841563786008229,11.12,809.4,6.696293232441764,0.044253497656846066,ACCD,ACCOLADE INC,NASDAQ,Services,Services-Business Services Nec,Business Services,Technology,Health Information Services,4 - Mid,3 - Small
22,2780,2023-02-24,0.024062460002559835,0.006644987982468542,-0.030739803475155095,-0.09594668909520265,1.5902317768409315,-0.025911689241205155,0.17866269854106687,3.895783217279981,0.15032377428307123,1.498,1.0,0.028086715971320498,1.5483651735330315,0.05670482867045655,-0.2707328833172613,-0.06280991735537189,5.39,509.4,6.233233562545356,0.02909054133453527,ACCO,ACCO BRANDS CORP,NYSE,Manufacturing,Blankbooks Looseleaf Binders & Bookbindg & Relatd Work,Printing and Publishing,Industrials,Business Equipment & Supplies,3 - Small,4 - Mid
23,2834,2023-02-24,-0.07500332461545281,-0.06667394151025753,-0.03817664413801762,1.2032567361133681,0.5860893706699177,-0.11987290853783118,0.06324958559495564,0.0692354551175212,-0.1153268321997323,17.309,1.0,-0.16845924368710086,1.4540494837927798,0.11805502522197543,-0.2862776025236592,-0.10718232044198905,7.66,328.2,5.793623178655991,0.04144059698252894,ACET,ADICET BIO INC,NASDAQ,Manufacturing,Pharmaceutical Preparations,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,1 - Nano
24,8093,2023-02-24,0.026698414820344553,0.01456159261415804,-0.03984930735649466,-0.2663775305945414,0.4617844209257344,0.034968285098039106,0.12380138235106769,0.40083264649471584,0.2244316267394454,1.223,1.0,0.07298251589749871,1.750501053664389,0.05961585017807356,0.5920454545454548,-0.04246966452533918,80.25,7300.9,8.895752907208415,0.013159711551226238,ACHC,ACADIA HEALTHCARE COMPANY INC,NASDAQ,Services,Services-Specialty Outpatient Facilities Nec,Healthcare,Healthcare,Medical Care Facilities,4 - Mid,4 - Mid
25,5411,2023-02-24,0.08559379986323228,0.013059007237228778,-0.06874964264743119,0.05733513798029932,0.1896662769233075,0.10156169480426795,0.7790961726445598,1.5738676468729556,1.4649248659669258,1.002,1.0,0.12032670575240037,0.5280793010288377,0.05579099556538582,0.006982377808388174,-0.01981132075471692,20.54,11003.6,9.305977770965743,0.008580927172136314,ACI,ALBERTSONS COMPANIES INC,NYSE,Retail Trade,Retail-Grocery Stores,Retail,Consumer Defensive,Grocery Stores,5 - Large,5 - Large
26,7372,2023-02-24,0.019130824817687384,0.007182163553370525,-0.02924043396562146,-0.06736596826067942,0.32216079665348213,0.03307359500147025,0.21604604560567575,0.4953531170692303,0.36161783926199054,1.243,1.0,0.07059065612913729,1.2142702779133503,0.043629483843735294,-0.15783132530120492,-0.06473533619456373,26.1,2933.0,7.983781068977451,0.013702507183627867,ACIW,ACI WORLDWIDE INC,NASDAQ,Services,Services-Prepackaged Software,Business Services,Technology,Software - Infrastructure,4 - Mid,3 - Small
27,3559,2023-02-24,0.09268649677178031,0.06288696082033762,-0.037028499354266595,0.34570787531198555,0.16519487403565913,0.04532550077267861,0.5334156444161223,0.08575573159753047,0.529058796680267,3.537,1.0,0.16033082280368782,1.7857058793936227,0.06169736237252631,0.6492890995260663,0.1560066740823136,123.47,4039.2,8.303801931544706,0.02664374052087795,ACLS,AXCELIS TECHNOLOGIES INC,NASDAQ,Manufacturing,Special Industry Machinery Nec,Machinery,Technology,Semiconductor Equipment & Materials,4 - Mid,3 - Small
28,2836,2023-02-24,-0.09739330792895214,-0.08198739229363274,,,,,,,,,,,,,0.7302949061662201,-0.15184381778741873,27.8,1218.2,7.105129638402385,0.019498144402467072,ACLX,ARCELLX INC,NASDAQ,Manufacturing,Biological Products (No Disgnostic Substances),Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,
29,3559,2023-02-24,0.032066930786787885,0.01960198744965115,0.13466149757942283,2.083245178853474,0.423981930947531,0.023673751954714745,0.33656745502656354,0.1508029975272469,0.511115834218916,4.627,1.0,0.03398305695622475,1.7554605507889498,0.10139770578759309,-0.5507918115102356,-0.00257953568357705,11.53,685.6,6.530294367283569,0.04273513684461076,ACMR,ACM RESEARCH INC,NASDAQ,Manufacturing,Special Industry Machinery Nec,Machinery,Technology,Semiconductor Equipment & Materials,4 - Mid,3 - Small
30,7389,2023-02-24,0.08888724228433449,0.04157446175570563,-0.05875804450291713,0.09467208318318177,0.13287503677986187,0.04133719687452407,0.45630930703541794,0.147362265259046,0.47722076613099373,1.233,1.0,0.18903339956988047,1.05610712214133,0.02470293246640912,-0.13108214050882605,-0.013242623785789553,266.53,175613.2,12.076039128200792,0.016350040796182356,ACN,ACCENTURE PLC,NYSE,Services,Services-Business Services Nec,Business Services,Technology,Information Technology Services,6 - Mega,5 - Large
31,6022,2023-02-24,0.04179215648175135,0.0038476990953211173,-0.005224201666173806,0.09064273476712881,0.9599634757099826,0.09819275517948968,0.036773654769852566,8.871966256970207,0.17271641883615277,,1.0,0.017967023844493543,0.6338584150661618,0.04789586589900709,0.1649670840325288,0.047091412742382044,37.5,319.1,5.765504533284198,0.023155324047791616,ACNB,ACNB CORP,NASDAQ,Finance Insurance And Real Estate,State Commercial Banks,Banking,Financial Services,Banks - Regional,3 - Small,2 - Micro
32,3317,2023-02-24,0.004660751097965403,0.002036281045943591,0.005159762954419564,0.2851331503884358,0.6201733400880486,0.11251374917181238,0.2935782475940169,0.8581611774323484,0.3628619465720157,3.169,1.0,0.09076046872628611,0.21744193614764434,0.0864548295097848,-0.3618302227573751,0.013207547169811429,10.5,107.5,4.677490847567717,0.020284171419394297,ACNT,ASCENT INDUSTRIES CO,NASDAQ,Manufacturing,Steel Pipe & Tubes,Steel Works Etc,Basic Materials,Steel,2 - Micro,3 - Small
33,6798,2023-02-24,0.0037936217615702206,0.0010670339316790273,-0.010464975908323263,-0.041353609150715176,1.1332365360079837,0.04515270115980121,0.038961364643264516,2.691519392532583,0.131174958887638,,1.0,0.02453931659329478,2.3089195424189892,0.09092864340630802,-0.052094949816791414,-0.02941176470588236,11.53,629.6,6.445084697103193,0.021236735773177886,ACRE,ARES COMMERCIAL REAL ESTATE CORP,NYSE,Finance Insurance And Real Estate,Real Estate Investment Trusts,Trading,Real Estate,REIT - Mortgage,3 - Small,2 - Micro
34,2834,2023-02-24,-0.12570620183953637,-0.10325745800203265,-0.07534982385844004,0.01347472841555497,0.2320396365184767,-0.10204432084924057,0.0708249240678155,0.06689804368280805,-0.03719956826001693,10.555,1.0,-0.20925443554332335,1.4250232024396188,0.20213372091890225,0.22388059701492513,-0.22134146341463412,12.07,805.0,6.690842277418563,0.04056726640162866,ACRS,ACLARIS THERAPEUTICS INC,NASDAQ,Manufacturing,Pharmaceutical Preparations,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,1 - Nano
35,6411,2023-02-24,0.046804558264918514,0.03315479930067757,-0.00441585927591333,0.037692186579534326,1.2121066942810945,0.16140222528605006,0.17555862586263934,0.5196928158990454,0.18288371072161938,,1.0,0.0990800032015193,0.5940647155383293,0.03720231613152948,0.23656185332862267,-0.00897959183673469,24.48,3986.4,8.290643846967194,0.023280147188724745,ACT,ENACT HOLDINGS INC,NASDAQ,Finance Insurance And Real Estate,Insurance Agents Brokers & Service,Insurance,Financial Services,Insurance - Specialty,4 - Mid,3 - Small
36,3420,2023-02-24,0.0008017739248086392,0.00035992464077833704,0.06078712315705569,0.11219836773007263,0.6487190036050792,0.11492570193473417,0.4989719463500927,0.5668717513642825,0.18913323894979184,4.698,1.0,0.07013870525687195,0.24047945951786037,0.05169366375136894,-0.2729142643438154,0.06558079725675103,24.07,85.1,4.443827035579329,0.01881820458104703,ACU,ACME UNITED CORP,NYSEMKT,Manufacturing,Cutlery Handtools & General Hardware,Construction Materials,Consumer Defensive,Household & Personal Products,2 - Micro,2 - Micro
37,7389,2023-02-24,-0.045898015184276615,-0.024213951975184486,-0.16852687948676578,,0.28400988031015983,-0.03992911391791165,,0.218007487073003,,2.025,1.0,-0.07738347876756181,1.5457737947545036,0.07804301363150465,-0.27472527472527475,0.3722943722943721,12.03,1903.3,7.551344500693738,0.05492454520644284,ACVA,ACV AUCTIONS INC,NASDAQ,Services,Services-Business Services Nec,Business Services,Technology,Software - Application,4 - Mid,3 - Small
38,7372,2023-02-24,0.08182007931538302,0.04397247980855519,-0.11607084012013821,-0.0027899122646011243,0.08912376477861798,0.03016672302947172,0.5668294115487684,0.08318048902617581,0.6178279380955599,1.107,1.0,0.20178474851270958,1.0844483542503918,0.03951020914689206,-0.17582116788321167,-0.039577106166279186,320.54,146743.2,11.89643939930839,0.02554377775754915,ADBE,ADOBE INC,NASDAQ,Services,Services-Prepackaged Software,Business Services,Technology,Software - Infrastructure,6 - Mega,5 - Large
39,3674,2023-02-24,-0.2844628594833387,-0.1567439822899358,-0.11375203673820113,-0.08557531978664112,0.806181202851268,-0.033126332096594234,0.27800409895541794,0.6747445043605004,0.29806085208291433,2.738,1.0,0.022429801682117674,0.986743932612775,0.05954197216618341,0.18039601794114413,-0.012974976830398388,10.2,1071.6,6.976908137670454,0.02672404452656266,ADEA,ADEIA INC,NASDAQ,Manufacturing,Semiconductors & Related Devices,Electronic Equipment,Technology,Semiconductor Equipment & Materials,4 - Mid,3 - Small
40,3674,2023-02-24,0.026366803332579833,0.019113898257238478,-0.034082704431938164,-0.03860170213828118,0.42509931112361254,0.032041712277750226,0.1439636057219524,0.16130696677769252,0.15966004591111593,2.022,1.0,0.04489362422762762,1.013645920975214,0.0280530324549047,0.06936526519393249,0.0994288094246445,182.94,92540.7,11.435403826728903,0.02194143212022559,ADI,ANALOG DEVICES INC,NASDAQ,Manufacturing,Semiconductors & Related Devices,Electronic Equipment,Technology,Semiconductors,5 - Large,5 - Large
41,2070,2023-02-24,0.042407091431187316,0.017477360043907795,0.014086578530224046,0.06480689753455904,0.5425945798866968,0.0968400903363188,0.13485107595838677,0.7911656873398285,0.1695397192109472,1.464,1.0,0.06513834372817685,0.7815436052445994,0.0331139836575202,0.13311813387531712,-0.03810082063305975,81.44,44629.8,10.706157076322663,0.008384613797091309,ADM,ARCHER-DANIELS-MIDLAND CO,NYSE,Manufacturing,Fats & Oils,Food Products,Consumer Defensive,Farm Products,5 - Large,5 - Large
42,3714,2023-02-24,0.005788712011577424,0.001310329766324525,-0.0403626491830149,-0.150306179254036,0.5546619860879504,-0.032107785012327084,0.07487474485062164,1.8148925478217885,-0.0025252525252525255,1.189,1.0,0.04793854531310774,2.2986119886749243,0.08022212300113207,-0.1048526863084921,0.0503388189738625,42.67,4070.1,8.311422848159372,0.021498760504289234,ADNT,ADIENT PLC,NYSE,Manufacturing,Motor Vehicle Parts & Accessories,Automobiles and Trucks,Consumer Cyclical,Auto Parts,4 - Mid,5 - Large
43,7374,2023-02-24,0.315583155443431,0.017537048659864076,-0.0023695442757450946,0.29310984673740315,0.03177037323219545,0.029047733117670033,0.1442698241837101,0.5894742406278327,0.6563023579831043,0.994,1.0,0.07308826159624529,0.9843405733715294,0.02791353191098622,0.21910811141470576,-0.06845076311938114,221.58,91812.0,11.427498287019853,0.011234114451876559,ADP,AUTOMATIC DATA PROCESSING INC,NASDAQ,Services,Services-Computer Processing & Data Preparation,Business Services,Industrials,Staffing & Employment Services,5 - Large,5 - Large
44,2836,2023-02-24,-0.08225647753361758,-0.04538298680853374,-0.01908122705468059,-0.07226667417560517,0.37336061727923653,-0.16102772792810238,0.1379756623750195,0.31573069088326056,-0.10094338997867522,5.12,1.0,-0.15952078960950997,1.1397548689187844,0.0910729193617949,-0.3384841795437822,-0.03893214682981083,8.32,1191.6,7.083052220839127,0.04896689802890346,ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,NASDAQ,Manufacturing,Biological Products (No Disgnostic Substances),Pharmaceutical Products,Healthcare,Biotechnology,4 - Mid,2 - Micro
45,7372,2023-02-24,0.26756756756756755,0.024067096146833597,-0.12986906992877478,0.1822852276161433,0.02070671842499828,0.01212017319187863,0.5450561828621665,0.18918444179202587,1.7816675297773175,0.689,1.0,0.093118889940082,1.200501809955988,0.04104956147597054,-0.04275446325063759,0.07135590757157395,192.53,41541.7,10.63445302100293,0.03511956454995266,ADSK,AUTODESK INC,NASDAQ,Services,Services-Prepackaged Software,Business Services,Technology,Software - Application,5 - Large,4 - Mid
46,7381,2023-02-24,-0.03609724687732937,-0.00704510700405622,-0.1224877798311105,0.04823590538549016,0.4823754123785457,-0.05060554269139804,0.23310497727359591,2.026127025195432,0.49690524509300715,0.583,1.0,0.017027810609446963,1.4591542827445394,0.05934697912538117,0.22702855527283017,-0.07142857142857129,7.92,7234.7,8.886644173105676,0.016727856098999048,ADT,ADT INC,NYSE,Services,Services-Detective Guard & Armored Car Services,Business Services,Industrials,Security & Protection Services,4 - Mid,4 - Mid
47,3661,2023-02-24,-0.12031434252317544,-0.06986915570188228,-0.021081716775654357,0.08244194651108372,0.35207400195592525,-0.008513419154441629,0.4154189153456767,0.20893123568193375,0.25185818782444547,2.422,1.0,-0.014190711847794952,1.232241072854399,0.05943433951213207,-0.09492924528301883,-0.043973941368078306,17.32,1345.0,7.20414929203594,0.022319991466645546,ADTN,ADTRAN HOLDINGS INC,NASDAQ,Manufacturing,Telephone & Telegraph Apparatus,Electronic Equipment,Technology,Communication Equipment,4 - Mid,3 - Small
48,8082,2023-02-24,0.01924548623905218,0.011967511570426156,0.006196903361886021,0.06162234954323531,0.4243813210668572,0.033343486646440115,0.30232292383220816,0.2757868257635056,0.14387401769119837,2.756,1.0,0.0643102834075123,1.0857647305371538,0.04716860774176781,0.5375892482150355,-0.032049531093508166,104.59,1685.0,7.429520842786462,0.015005922351856391,ADUS,ADDUS HOMECARE CORP,NASDAQ,Services,Services-Home Health Care Services,Healthcare,Healthcare,Medical Care Facilities,3 - Small,3 - Small
49,5172,2023-02-24,0.01307837469842104,0.004339873529347652,-0.191725664084923,0.2650892848099342,1.067099469603939,0.07909467468888574,0.1676542184498307,1.4259197001428268,0.23616290612507712,1.469,1.0,0.04832714623678034,0.9489658729069262,0.07227747424820542,0.6005142214366062,0.1584337349397591,58.06,142.4,4.958639998977875,0.029984614981942975,AE,ADAMS RESOURCES & ENERGY INC,NYSEMKT,Wholesale Trade,Wholesale-Petroleum & Petroleum Products (No Bulk Stations),Wholesale,Energy,Oil & Gas Refining & Marketing,3 - Small,4 - Mid
50,4931,2023-02-24,0.01597882560533281,0.004328544493719627,-0.03194819502102562,0.06069679585840215,0.46609096834515296,0.047638151884535046,0.07846648943612705,1.2094501745210586,0.23896907216494845,0.793,1.0,0.044977480269410355,0.7675220686111707,0.02955607427590497,0.04516940036019479,-0.01746270382791726,84.37,22107.4,10.003667673087856,0.009852746834710139,AEE,AMEREN CORP,NYSE,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,Utilities,Utilities,Utilities - Regulated Electric,5 - Large,4 - Mid
51,3825,2023-02-24,0.07230482549788424,0.06049238364350905,0.15736938311479226,1.876898222940226,0.11112621857742387,0.020595476780416472,1.0923147934456496,0.02471239272096745,1.1905843305092147,5.448,1.0,0.09626923123923112,1.9332336641927321,0.135664745167689,1.8286189683860234,-0.052058823529411824,31.73,880.8,6.78083058540847,0.039198650168317126,AEHR,AEHR TEST SYSTEMS,NASDAQ,Manufacturing,Instruments For Meas & Testing Of Electricity & Elec Signals,Measuring and Control Equipment,Technology,Semiconductor Equipment & Materials,3 - Small,2 - Micro
52,3679,2023-02-24,0.04421871509481071,0.02215997021359587,0.00837500187256038,0.09619994057248515,0.292955327298417,0.05485629832715628,0.37170039728394244,0.2543899703366339,0.5248234198502384,3.024,1.0,0.10499431262374419,1.7238096844668946,0.050114190316682045,0.14294295015797132,-0.021672867923735017,91.86,3441.9,8.143778923473207,0.02531567500408572,AEIS,ADVANCED ENERGY INDUSTRIES INC,NASDAQ,Manufacturing,Electronic Components Nec,Electronic Equipment,Industrials,Electrical Equipment & Parts,4 - Mid,3 - Small
